subscription_id,customer_id,subscription_tier,monthly_revenue,subscription_start_date,subscription_end_date,is_active,payment_method,created_at,updated_at
SUB_000775,CUST_001591,enterprise,299,2024-02-15,2025-01-09,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000776,CUST_001128,enterprise,99,2024-02-16,2024-04-17,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000777,CUST_001223,premium,29,2024-02-17,2024-10-20,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000778,CUST_001124,basic,99,2024-02-18,2024-10-27,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000779,CUST_000767,enterprise,99,2024-02-19,2025-06-25,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000780,CUST_000306,basic,99,2024-02-20,,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000781,CUST_001609,basic,299,2024-02-21,2025-07-07,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000782,CUST_001706,basic,29,2024-02-22,2024-07-22,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000783,CUST_000376,basic,99,2024-02-23,,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000784,CUST_000654,enterprise,99,2024-02-24,2024-02-15,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000785,CUST_000677,enterprise,99,2024-02-25,2024-09-30,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000786,CUST_000398,basic,29,2024-02-26,,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000787,CUST_001796,basic,99,2024-02-27,2024-11-12,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000788,CUST_000220,premium,99,2024-02-28,,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000789,CUST_001618,premium,299,2024-02-29,2024-12-16,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000790,CUST_000181,premium,29,2024-03-01,2025-06-26,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000791,CUST_000306,enterprise,299,2024-03-02,2024-06-22,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000792,CUST_000521,premium,29,2024-03-03,2025-08-05,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000793,CUST_001419,enterprise,29,2024-03-04,2024-07-15,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000794,CUST_001013,enterprise,29,2024-03-05,,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000795,CUST_000003,enterprise,299,2024-03-06,,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000796,CUST_000862,enterprise,299,2024-03-07,2025-01-21,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000797,CUST_001937,premium,299,2024-03-08,,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000798,CUST_000847,basic,299,2024-03-09,2024-09-20,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000799,CUST_000803,basic,99,2024-03-10,2025-02-14,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000800,CUST_001304,basic,99,2024-03-11,2025-01-10,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000801,CUST_000214,premium,99,2024-03-12,,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000802,CUST_000971,basic,29,2024-03-13,,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000803,CUST_001633,premium,99,2024-03-14,2025-07-22,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000804,CUST_001443,premium,29,2024-03-15,2024-08-19,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000805,CUST_000100,premium,299,2024-03-16,2024-02-08,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000806,CUST_000962,basic,29,2024-03-17,2024-09-26,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000807,CUST_001544,basic,29,2024-03-18,2024-04-20,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000808,CUST_000572,basic,99,2024-03-19,2025-08-07,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000809,CUST_001332,enterprise,299,2024-03-20,,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000810,CUST_000657,premium,299,2024-03-21,2024-04-23,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000811,CUST_000938,enterprise,99,2024-03-22,2024-11-21,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000812,CUST_001954,premium,299,2024-03-23,2024-11-06,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000813,CUST_001533,basic,299,2024-03-24,2025-01-06,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000814,CUST_001086,premium,299,2024-03-25,,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000815,CUST_001656,premium,99,2024-03-26,2024-04-01,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000816,CUST_000225,enterprise,299,2024-03-27,2025-04-03,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000817,CUST_000104,premium,29,2024-03-28,,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000818,CUST_001997,basic,29,2024-03-29,2025-01-11,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000819,CUST_000771,premium,299,2024-03-30,2024-10-01,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000820,CUST_001884,premium,99,2024-03-31,,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000821,CUST_001448,premium,99,2024-04-01,,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000822,CUST_001278,enterprise,99,2024-04-02,2025-03-17,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000823,CUST_000428,premium,299,2024-04-03,2025-06-29,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000824,CUST_000433,premium,299,2024-04-04,2024-07-26,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000825,CUST_001230,enterprise,29,2024-04-05,2024-02-16,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000826,CUST_001051,enterprise,99,2024-04-06,,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000827,CUST_000681,enterprise,29,2024-04-07,2024-04-08,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000828,CUST_001359,enterprise,29,2024-04-08,,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000829,CUST_000587,basic,99,2024-04-09,2025-06-01,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000830,CUST_001651,basic,299,2024-04-10,,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000831,CUST_001092,premium,299,2024-04-11,2025-06-02,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000832,CUST_000865,basic,29,2024-04-12,,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000833,CUST_000745,premium,29,2024-04-13,,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000834,CUST_001536,basic,29,2024-04-14,,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000835,CUST_001190,enterprise,29,2024-04-15,2024-08-23,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000836,CUST_000863,enterprise,99,2024-04-16,,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000837,CUST_001753,basic,29,2024-04-17,2024-04-21,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000838,CUST_001808,basic,29,2024-04-18,,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000839,CUST_000367,premium,299,2024-04-19,2024-08-06,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000840,CUST_000250,premium,299,2024-04-20,,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000841,CUST_000858,premium,299,2024-04-21,2024-09-02,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000842,CUST_000855,enterprise,99,2024-04-22,2025-08-04,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000843,CUST_001954,enterprise,99,2024-04-23,2024-11-14,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000844,CUST_001709,enterprise,299,2024-04-24,,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000845,CUST_001193,enterprise,299,2024-04-25,2025-02-22,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000846,CUST_001781,premium,29,2024-04-26,,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000847,CUST_001958,enterprise,29,2024-04-27,2025-02-03,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000848,CUST_001113,enterprise,99,2024-04-28,2025-08-16,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000849,CUST_000560,enterprise,99,2024-04-29,2024-02-12,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000850,CUST_001469,enterprise,29,2024-04-30,2025-01-04,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000851,CUST_000293,basic,299,2024-05-01,2024-12-07,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000852,CUST_000918,premium,29,2024-05-02,2025-01-03,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000853,CUST_001173,premium,99,2024-05-03,2025-04-18,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000854,CUST_001155,enterprise,99,2024-05-04,,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000855,CUST_000432,basic,29,2024-05-05,2024-03-12,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000856,CUST_000058,premium,29,2024-05-06,,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000857,CUST_000968,premium,29,2024-05-07,2025-05-08,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000858,CUST_000835,enterprise,99,2024-05-08,2025-04-11,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000859,CUST_000198,enterprise,299,2024-05-09,2025-07-14,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000860,CUST_000214,premium,29,2024-05-10,2024-10-29,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000861,CUST_000897,premium,99,2024-05-11,2024-08-30,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000862,CUST_001584,basic,99,2024-05-12,2024-05-13,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000863,CUST_000471,premium,99,2024-05-13,,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000864,CUST_001767,premium,29,2024-05-14,2025-02-13,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000865,CUST_000246,enterprise,29,2024-05-15,,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000866,CUST_000381,premium,299,2024-05-16,2025-02-10,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000867,CUST_000990,enterprise,99,2024-05-17,,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000868,CUST_001262,premium,29,2024-05-18,2024-09-26,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000869,CUST_000926,premium,99,2024-05-19,,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000870,CUST_001390,premium,99,2024-05-20,2024-08-21,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000871,CUST_001191,basic,299,2024-05-21,,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000872,CUST_000559,enterprise,29,2024-05-22,2024-06-21,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000873,CUST_001074,basic,29,2024-05-23,,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000874,CUST_001834,premium,99,2024-05-24,2024-11-25,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000875,CUST_001633,basic,99,2024-05-25,2024-05-04,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000876,CUST_001974,enterprise,299,2024-05-26,2025-03-18,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000877,CUST_001751,premium,299,2024-05-27,,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000878,CUST_000688,basic,299,2024-05-28,,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000879,CUST_000379,basic,299,2024-05-29,,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000880,CUST_000473,enterprise,299,2024-05-30,2024-04-12,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000881,CUST_001103,basic,299,2024-05-31,2024-02-20,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000882,CUST_000696,enterprise,99,2024-06-01,,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000883,CUST_001390,premium,299,2024-06-02,2024-12-24,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000884,CUST_001484,premium,99,2024-06-03,2024-08-20,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000885,CUST_000910,basic,99,2024-06-04,,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000886,CUST_001562,premium,29,2024-06-05,2024-05-31,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000887,CUST_001475,premium,99,2024-06-06,2024-12-11,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000888,CUST_001487,basic,99,2024-06-07,,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000889,CUST_000959,premium,299,2024-06-08,2024-04-09,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000890,CUST_000477,basic,99,2024-06-09,2025-07-06,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000891,CUST_001003,enterprise,299,2024-06-10,,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000892,CUST_000925,enterprise,299,2024-06-11,,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000893,CUST_001443,enterprise,299,2024-06-12,2025-07-07,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000894,CUST_000706,basic,29,2024-06-13,2024-12-31,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000895,CUST_001237,basic,299,2024-06-14,,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000896,CUST_001392,premium,99,2024-06-15,2025-06-19,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000897,CUST_000853,premium,299,2024-06-16,2025-04-13,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000898,CUST_001137,premium,299,2024-06-17,2025-05-27,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000899,CUST_001016,premium,299,2024-06-18,2024-05-26,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000900,CUST_000753,premium,29,2024-06-19,2025-06-29,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000901,CUST_000502,basic,99,2024-06-20,2025-07-15,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000902,CUST_001659,basic,29,2024-06-21,2024-07-02,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000903,CUST_000816,enterprise,99,2024-06-22,2025-04-26,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000904,CUST_000587,enterprise,29,2024-06-23,2024-11-26,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000905,CUST_001334,enterprise,99,2024-06-24,,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000906,CUST_001492,enterprise,29,2024-06-25,2024-06-05,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000907,CUST_001847,basic,299,2024-06-26,2025-06-28,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000908,CUST_000707,basic,29,2024-06-27,,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000909,CUST_001886,basic,29,2024-06-28,2025-07-11,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000910,CUST_001067,premium,299,2024-06-29,,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000911,CUST_001438,premium,299,2024-06-30,2025-03-03,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000912,CUST_001721,enterprise,99,2024-07-01,2025-07-10,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000913,CUST_001878,premium,99,2024-07-02,2025-01-24,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000914,CUST_001269,basic,99,2024-07-03,2024-09-27,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000915,CUST_001972,enterprise,29,2024-07-04,2024-09-08,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000916,CUST_001107,enterprise,99,2024-07-05,2024-06-13,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000917,CUST_000206,premium,29,2024-07-06,,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000918,CUST_000150,enterprise,29,2024-07-07,,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000919,CUST_000667,premium,99,2024-07-08,2025-08-14,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000920,CUST_000527,premium,99,2024-07-09,2025-07-09,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000921,CUST_000164,enterprise,29,2024-07-10,,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000922,CUST_000916,premium,299,2024-07-11,,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000923,CUST_001998,premium,299,2024-07-12,2024-05-22,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000924,CUST_001168,premium,29,2024-07-13,,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000925,CUST_001009,premium,99,2024-07-14,2024-10-31,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000926,CUST_000036,enterprise,29,2024-07-15,,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000927,CUST_000332,basic,29,2024-07-16,,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000928,CUST_000402,basic,99,2024-07-17,2024-02-16,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000929,CUST_000413,premium,299,2024-07-18,2025-06-24,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000930,CUST_000044,premium,29,2024-07-19,,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000931,CUST_001425,premium,299,2024-07-20,2025-04-03,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000932,CUST_000205,basic,299,2024-07-21,,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000933,CUST_000061,premium,99,2024-07-22,,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000934,CUST_000419,enterprise,29,2024-07-23,2025-07-13,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000935,CUST_000867,enterprise,29,2024-07-24,,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000936,CUST_001491,enterprise,299,2024-07-25,2025-07-05,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000937,CUST_000819,basic,299,2024-07-26,,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000938,CUST_000018,premium,99,2024-07-27,2024-03-14,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000939,CUST_000364,premium,299,2024-07-28,2025-06-06,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000940,CUST_001323,premium,99,2024-07-29,2024-11-19,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000941,CUST_001030,basic,29,2024-07-30,,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000942,CUST_001784,basic,99,2024-07-31,2024-07-20,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000943,CUST_000427,basic,299,2024-08-01,,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000944,CUST_001140,basic,29,2024-08-02,,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000945,CUST_000579,enterprise,99,2024-08-03,2024-06-19,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_000946,CUST_001530,basic,29,2024-08-04,2024-08-06,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
