interaction_id,customer_id,interaction_date,interaction_type,category,priority,resolution_time_hours,satisfaction_score,resolved
INT_000876,CUST_000415,2023-07-07 12:00:00,chat,onboarding,high,5.5717860207846766,3,True
INT_000877,CUST_000923,2023-07-07 13:00:00,phone,billing,medium,6.183520144082653,4,True
INT_000878,CUST_000258,2023-07-07 14:00:00,chat,account,medium,8.600471952300275,3,True
INT_000879,CUST_000723,2023-07-07 15:00:00,email,billing,low,1.3605510785579802,4,True
INT_000880,CUST_001473,2023-07-07 16:00:00,email,account,high,2.112640745815247,2,True
INT_000881,CUST_000783,2023-07-07 17:00:00,chat,technical,medium,1.3959980352649535,2,False
INT_000882,CUST_000372,2023-07-07 18:00:00,phone,billing,medium,0.9992138377696265,5,False
INT_000883,CUST_001288,2023-07-07 19:00:00,phone,onboarding,low,11.458992642765454,1,True
INT_000884,CUST_000497,2023-07-07 20:00:00,phone,onboarding,low,2.2673550173444563,2,False
INT_000885,CUST_000244,2023-07-07 21:00:00,chat,technical,medium,1.5431138515855127,4,True
INT_000886,CUST_000176,2023-07-07 22:00:00,chat,onboarding,low,13.823756377469408,5,True
INT_000887,CUST_000542,2023-07-07 23:00:00,email,onboarding,high,7.2793526679386344,3,True
INT_000888,CUST_001475,2023-07-08 00:00:00,phone,billing,high,5.871726412336628,2,True
INT_000889,CUST_000788,2023-07-08 01:00:00,phone,billing,low,4.39192090243292,3,False
INT_000890,CUST_000454,2023-07-08 02:00:00,chat,account,medium,9.013612173225777,1,False
INT_000891,CUST_000586,2023-07-08 03:00:00,chat,technical,high,17.8183455696365,5,False
INT_000892,CUST_000602,2023-07-08 04:00:00,email,billing,low,5.039375103661116,3,False
INT_000893,CUST_000426,2023-07-08 05:00:00,chat,account,high,0.08159946787825013,4,True
INT_000894,CUST_001660,2023-07-08 06:00:00,phone,onboarding,medium,21.782820640745314,3,True
INT_000895,CUST_001089,2023-07-08 07:00:00,phone,billing,high,7.707052062297332,2,False
INT_000896,CUST_000293,2023-07-08 08:00:00,email,account,low,1.3876937456260974,5,False
INT_000897,CUST_001011,2023-07-08 09:00:00,email,onboarding,high,0.5161269152104192,3,True
INT_000898,CUST_000828,2023-07-08 10:00:00,email,onboarding,medium,7.867248071263928,5,False
INT_000899,CUST_000478,2023-07-08 11:00:00,email,onboarding,high,6.781279694398066,1,True
INT_000900,CUST_001864,2023-07-08 12:00:00,phone,technical,high,1.1239381813289997,2,False
INT_000901,CUST_001749,2023-07-08 13:00:00,phone,onboarding,medium,8.969985487207765,3,False
INT_000902,CUST_000358,2023-07-08 14:00:00,email,billing,low,11.012174396734348,2,False
INT_000903,CUST_000980,2023-07-08 15:00:00,email,onboarding,medium,10.199820331142407,5,False
INT_000904,CUST_000540,2023-07-08 16:00:00,phone,account,medium,5.063047947089237,4,True
INT_000905,CUST_001190,2023-07-08 17:00:00,phone,billing,medium,4.47946992261531,1,False
INT_000906,CUST_000519,2023-07-08 18:00:00,phone,billing,medium,9.882356583420536,1,False
INT_000907,CUST_001517,2023-07-08 19:00:00,email,account,high,4.449879787867698,2,False
INT_000908,CUST_001083,2023-07-08 20:00:00,email,account,high,9.072699942416456,3,False
INT_000909,CUST_000865,2023-07-08 21:00:00,chat,account,low,24.195832340335457,4,True
INT_000910,CUST_000695,2023-07-08 22:00:00,email,account,high,9.593423717634874,2,False
INT_000911,CUST_000382,2023-07-08 23:00:00,phone,account,medium,12.564453439033512,4,False
INT_000912,CUST_001217,2023-07-09 00:00:00,phone,account,medium,16.50493088506254,3,True
INT_000913,CUST_000087,2023-07-09 01:00:00,email,onboarding,medium,56.74617979051441,1,True
INT_000914,CUST_001241,2023-07-09 02:00:00,chat,technical,low,9.817318855154799,4,True
INT_000915,CUST_001121,2023-07-09 03:00:00,phone,onboarding,low,5.480835856657263,5,False
INT_000916,CUST_000435,2023-07-09 04:00:00,chat,technical,medium,5.817798521089209,3,False
INT_000917,CUST_001190,2023-07-09 05:00:00,chat,technical,low,13.956072603992887,3,False
INT_000918,CUST_000312,2023-07-09 06:00:00,chat,technical,medium,35.3130306175137,2,True
INT_000919,CUST_000812,2023-07-09 07:00:00,chat,technical,medium,1.3964497979871116,2,True
INT_000920,CUST_001910,2023-07-09 08:00:00,email,billing,high,11.414546444448954,5,True
INT_000921,CUST_001959,2023-07-09 09:00:00,chat,onboarding,low,5.587059527939032,3,False
INT_000922,CUST_000770,2023-07-09 10:00:00,phone,account,high,8.69079143958897,2,True
INT_000923,CUST_000401,2023-07-09 11:00:00,phone,technical,low,5.3551321690031815,4,True
INT_000924,CUST_001955,2023-07-09 12:00:00,chat,account,high,1.5609390540395536,1,False
INT_000925,CUST_001348,2023-07-09 13:00:00,phone,account,high,6.022957508483665,3,True
INT_000926,CUST_000481,2023-07-09 14:00:00,email,account,high,30.04717271432024,5,False
INT_000927,CUST_000917,2023-07-09 15:00:00,chat,billing,low,0.8569114899987206,4,True
INT_000928,CUST_001345,2023-07-09 16:00:00,phone,account,high,49.5036614617557,3,False
INT_000929,CUST_000694,2023-07-09 17:00:00,chat,billing,medium,0.5154678106210787,1,False
INT_000930,CUST_001069,2023-07-09 18:00:00,email,onboarding,high,5.043806099204646,2,True
INT_000931,CUST_000902,2023-07-09 19:00:00,email,account,low,12.717091638138742,5,False
INT_000932,CUST_000093,2023-07-09 20:00:00,phone,account,low,9.985979609119726,1,True
INT_000933,CUST_000941,2023-07-09 21:00:00,chat,technical,high,2.415642073250157,2,True
INT_000934,CUST_001812,2023-07-09 22:00:00,email,billing,high,3.566905619468214,1,True
INT_000935,CUST_001519,2023-07-09 23:00:00,chat,account,high,7.864426568773427,3,True
INT_000936,CUST_000935,2023-07-10 00:00:00,phone,technical,high,46.53086609301786,2,True
INT_000937,CUST_000091,2023-07-10 01:00:00,chat,billing,high,2.2446656114461665,2,True
INT_000938,CUST_001441,2023-07-10 02:00:00,chat,account,medium,7.656696584543364,4,False
INT_000939,CUST_000311,2023-07-10 03:00:00,email,technical,high,8.075587378744727,1,False
INT_000940,CUST_001464,2023-07-10 04:00:00,chat,billing,high,8.520338612106524,5,True
INT_000941,CUST_001396,2023-07-10 05:00:00,email,onboarding,high,13.839776044709177,2,False
INT_000942,CUST_001604,2023-07-10 06:00:00,phone,onboarding,low,2.4951941632197503,2,False
INT_000943,CUST_001951,2023-07-10 07:00:00,phone,account,high,2.180705017288697,1,True
INT_000944,CUST_001619,2023-07-10 08:00:00,chat,billing,medium,24.788149860730186,4,True
INT_000945,CUST_001535,2023-07-10 09:00:00,phone,onboarding,medium,7.540390819980278,3,False
INT_000946,CUST_000883,2023-07-10 10:00:00,phone,onboarding,high,2.703019884777661,5,True
INT_000947,CUST_000335,2023-07-10 11:00:00,phone,billing,medium,2.2105935100902703,2,False
INT_000948,CUST_001405,2023-07-10 12:00:00,email,onboarding,high,1.062152273491021,2,False
INT_000949,CUST_001001,2023-07-10 13:00:00,phone,account,low,1.9695675511394173,4,False
INT_000950,CUST_000046,2023-07-10 14:00:00,email,onboarding,medium,29.2765609322384,5,True
INT_000951,CUST_000156,2023-07-10 15:00:00,email,account,medium,6.123025172002768,1,True
INT_000952,CUST_000543,2023-07-10 16:00:00,phone,account,high,7.4630304545792505,2,True
INT_000953,CUST_000452,2023-07-10 17:00:00,chat,account,high,1.473231207010546,1,True
INT_000954,CUST_001668,2023-07-10 18:00:00,chat,technical,medium,7.9967751433374845,4,True
INT_000955,CUST_001092,2023-07-10 19:00:00,chat,technical,low,12.18808888701301,2,False
INT_000956,CUST_001011,2023-07-10 20:00:00,phone,technical,medium,4.434830561538515,3,True
INT_000957,CUST_001443,2023-07-10 21:00:00,chat,onboarding,high,31.307681285525653,2,True
INT_000958,CUST_000847,2023-07-10 22:00:00,chat,billing,high,10.679519134864716,3,True
INT_000959,CUST_000310,2023-07-10 23:00:00,chat,technical,low,14.035362553448305,1,False
INT_000960,CUST_001454,2023-07-11 00:00:00,email,technical,high,12.48666802239996,1,True
INT_000961,CUST_000830,2023-07-11 01:00:00,chat,technical,high,16.030542189769857,3,False
INT_000962,CUST_001758,2023-07-11 02:00:00,phone,account,high,6.647240693072418,1,False
INT_000963,CUST_001331,2023-07-11 03:00:00,email,onboarding,medium,22.46657096346549,5,False
INT_000964,CUST_001917,2023-07-11 04:00:00,chat,onboarding,low,19.126610004283368,2,True
INT_000965,CUST_001860,2023-07-11 05:00:00,phone,onboarding,low,8.63835512781165,4,True
INT_000966,CUST_000407,2023-07-11 06:00:00,email,account,low,2.8950124349707944,5,True
INT_000967,CUST_000732,2023-07-11 07:00:00,email,billing,high,10.41552172415871,5,False
INT_000968,CUST_001053,2023-07-11 08:00:00,email,billing,medium,0.6892273669520841,4,False
INT_000969,CUST_000677,2023-07-11 09:00:00,phone,onboarding,medium,12.840371946714642,1,True
INT_000970,CUST_000076,2023-07-11 10:00:00,chat,billing,high,7.6343400842734415,1,True
INT_000971,CUST_001248,2023-07-11 11:00:00,phone,onboarding,medium,11.433981145457786,4,False
INT_000972,CUST_000051,2023-07-11 12:00:00,chat,account,high,7.936488021271155,5,True
INT_000973,CUST_001479,2023-07-11 13:00:00,chat,account,low,17.7950508441805,2,False
INT_000974,CUST_001957,2023-07-11 14:00:00,email,account,high,13.142672236687723,5,False
INT_000975,CUST_000294,2023-07-11 15:00:00,phone,onboarding,low,22.757620567429903,2,False
INT_000976,CUST_001331,2023-07-11 16:00:00,phone,technical,low,3.691293725331257,2,False
INT_000977,CUST_001802,2023-07-11 17:00:00,phone,billing,high,23.706156996191208,1,False
INT_000978,CUST_001634,2023-07-11 18:00:00,phone,technical,medium,5.458139410449556,2,True
INT_000979,CUST_001555,2023-07-11 19:00:00,email,technical,high,27.475870342414016,3,False
INT_000980,CUST_000818,2023-07-11 20:00:00,chat,account,medium,4.729558982533883,3,True
INT_000981,CUST_000832,2023-07-11 21:00:00,email,onboarding,high,13.953990282503137,5,False
INT_000982,CUST_000557,2023-07-11 22:00:00,phone,billing,high,18.157848302200893,5,False
INT_000983,CUST_000017,2023-07-11 23:00:00,chat,technical,high,5.398678896436562,3,True
INT_000984,CUST_000819,2023-07-12 00:00:00,chat,technical,high,7.907941672861964,5,False
INT_000985,CUST_001645,2023-07-12 01:00:00,phone,billing,high,9.330576533640464,1,True
INT_000986,CUST_001893,2023-07-12 02:00:00,email,account,medium,0.5428279255034875,3,False
INT_000987,CUST_001436,2023-07-12 03:00:00,phone,technical,high,6.128754211239793,4,False
INT_000988,CUST_001566,2023-07-12 04:00:00,chat,technical,medium,2.0986108026132553,1,False
INT_000989,CUST_000373,2023-07-12 05:00:00,chat,account,high,10.007867066847286,5,False
INT_000990,CUST_000600,2023-07-12 06:00:00,email,account,high,27.583935128691763,3,True
INT_000991,CUST_000754,2023-07-12 07:00:00,phone,account,high,3.8858072284710223,5,True
INT_000992,CUST_001792,2023-07-12 08:00:00,phone,technical,low,4.936656935474509,5,True
INT_000993,CUST_000645,2023-07-12 09:00:00,chat,account,high,18.511018139842093,5,True
INT_000994,CUST_000272,2023-07-12 10:00:00,chat,account,medium,14.083625240765388,5,False
INT_000995,CUST_001147,2023-07-12 11:00:00,chat,billing,low,20.53835353427604,4,True
INT_000996,CUST_001544,2023-07-12 12:00:00,email,billing,high,11.998231571224043,2,True
INT_000997,CUST_001911,2023-07-12 13:00:00,email,account,low,6.876498305740655,1,True
INT_000998,CUST_001088,2023-07-12 14:00:00,phone,account,low,3.7887610867445027,4,False
INT_000999,CUST_001806,2023-07-12 15:00:00,email,account,high,29.737791490531116,5,False
INT_001000,CUST_001424,2023-07-12 16:00:00,chat,onboarding,high,10.298862591296317,3,False
INT_001001,CUST_000311,2023-07-12 17:00:00,email,technical,medium,5.438547019850662,5,True
INT_001002,CUST_001151,2023-07-12 18:00:00,chat,account,low,8.950789903121677,3,True
INT_001003,CUST_001009,2023-07-12 19:00:00,chat,billing,low,19.59572020973526,1,False
INT_001004,CUST_001713,2023-07-12 20:00:00,email,billing,low,2.9243360082386216,2,False
INT_001005,CUST_001216,2023-07-12 21:00:00,email,onboarding,low,14.948561118341857,5,True
INT_001006,CUST_000922,2023-07-12 22:00:00,phone,onboarding,low,8.054023693986517,2,True
INT_001007,CUST_001330,2023-07-12 23:00:00,email,billing,medium,10.868201323062987,1,True
INT_001008,CUST_000069,2023-07-13 00:00:00,chat,billing,low,13.649219693148826,4,True
INT_001009,CUST_001683,2023-07-13 01:00:00,chat,technical,low,2.4693566232547797,5,True
INT_001010,CUST_001525,2023-07-13 02:00:00,phone,billing,high,34.64238805842412,4,True
INT_001011,CUST_001617,2023-07-13 03:00:00,chat,onboarding,low,4.716290011998649,1,False
INT_001012,CUST_000964,2023-07-13 04:00:00,chat,onboarding,low,9.43038125984683,4,True
INT_001013,CUST_000461,2023-07-13 05:00:00,email,onboarding,high,10.644930992200656,4,True
INT_001014,CUST_000444,2023-07-13 06:00:00,email,onboarding,medium,6.915977982192038,3,True
INT_001015,CUST_000286,2023-07-13 07:00:00,chat,technical,low,0.8086399557993014,3,True
INT_001016,CUST_000249,2023-07-13 08:00:00,phone,account,medium,11.924325560840073,3,True
INT_001017,CUST_000401,2023-07-13 09:00:00,chat,billing,low,1.7831508831234342,5,False
INT_001018,CUST_001266,2023-07-13 10:00:00,phone,account,high,15.595305417083424,1,False
INT_001019,CUST_000529,2023-07-13 11:00:00,chat,technical,high,12.938037365291565,3,True
INT_001020,CUST_001894,2023-07-13 12:00:00,chat,technical,high,20.895290859848114,1,False
INT_001021,CUST_001477,2023-07-13 13:00:00,chat,technical,low,6.792359364253981,1,False
INT_001022,CUST_000802,2023-07-13 14:00:00,chat,account,high,2.83312679816894,1,True
INT_001023,CUST_000421,2023-07-13 15:00:00,chat,technical,low,5.737113838242149,1,True
INT_001024,CUST_000642,2023-07-13 16:00:00,email,account,medium,4.213934089436721,3,True
INT_001025,CUST_001308,2023-07-13 17:00:00,phone,onboarding,low,9.84949907100225,4,True
INT_001026,CUST_000038,2023-07-13 18:00:00,chat,technical,high,1.1351653162679838,1,True
INT_001027,CUST_000179,2023-07-13 19:00:00,email,account,low,7.7142399408810025,5,False
INT_001028,CUST_001574,2023-07-13 20:00:00,phone,technical,medium,9.703836069101733,5,False
INT_001029,CUST_000313,2023-07-13 21:00:00,phone,billing,medium,4.047937815257242,5,False
INT_001030,CUST_000227,2023-07-13 22:00:00,phone,account,high,0.41002011931353005,2,True
INT_001031,CUST_001512,2023-07-13 23:00:00,phone,technical,low,4.346281542084981,4,False
INT_001032,CUST_001492,2023-07-14 00:00:00,phone,onboarding,low,7.621406119038527,1,False
INT_001033,CUST_001657,2023-07-14 01:00:00,chat,technical,high,0.5449263341824713,1,True
INT_001034,CUST_001511,2023-07-14 02:00:00,email,onboarding,medium,9.278236708663755,3,True
INT_001035,CUST_000493,2023-07-14 03:00:00,phone,onboarding,medium,13.505418111889806,4,False
INT_001036,CUST_000055,2023-07-14 04:00:00,phone,billing,high,4.869499642240385,4,False
INT_001037,CUST_001398,2023-07-14 05:00:00,email,billing,high,7.457849914248362,5,False
INT_001038,CUST_000313,2023-07-14 06:00:00,phone,billing,high,7.8160166856885365,1,True
INT_001039,CUST_001667,2023-07-14 07:00:00,email,onboarding,low,13.047151893334705,4,True
INT_001040,CUST_001080,2023-07-14 08:00:00,email,account,low,23.817941768494393,4,False
INT_001041,CUST_000378,2023-07-14 09:00:00,chat,technical,medium,21.347610500932973,5,False
INT_001042,CUST_001339,2023-07-14 10:00:00,phone,technical,medium,2.000991087588408,1,True
INT_001043,CUST_001892,2023-07-14 11:00:00,chat,billing,medium,0.5803711105093996,5,False
INT_001044,CUST_001600,2023-07-14 12:00:00,email,technical,low,4.363494152106807,5,True
INT_001045,CUST_001262,2023-07-14 13:00:00,chat,account,medium,23.675312711599613,5,False
INT_001046,CUST_001550,2023-07-14 14:00:00,chat,technical,medium,17.46846446475476,5,False
INT_001047,CUST_000403,2023-07-14 15:00:00,chat,technical,low,11.317649331580457,1,True
INT_001048,CUST_000009,2023-07-14 16:00:00,phone,technical,low,0.5710743885530402,3,True
INT_001049,CUST_000531,2023-07-14 17:00:00,chat,onboarding,high,1.9313249809511808,5,True
INT_001050,CUST_000356,2023-07-14 18:00:00,chat,account,medium,26.629473198150464,1,True
INT_001051,CUST_000212,2023-07-14 19:00:00,chat,technical,medium,0.34399874768777755,1,True
INT_001052,CUST_000620,2023-07-14 20:00:00,chat,account,low,16.107897920004852,4,True
INT_001053,CUST_000467,2023-07-14 21:00:00,email,onboarding,low,6.224872615892886,4,False
INT_001054,CUST_001630,2023-07-14 22:00:00,email,billing,high,13.761745264203775,3,True
INT_001055,CUST_001532,2023-07-14 23:00:00,phone,technical,high,0.5929315073166794,2,True
INT_001056,CUST_001959,2023-07-15 00:00:00,phone,billing,low,4.171262985562947,1,True
INT_001057,CUST_001886,2023-07-15 01:00:00,email,onboarding,medium,9.715827209820606,3,True
INT_001058,CUST_000613,2023-07-15 02:00:00,email,technical,high,2.385894344211226,4,True
INT_001059,CUST_001586,2023-07-15 03:00:00,phone,account,low,1.502278106537016,3,True
INT_001060,CUST_000524,2023-07-15 04:00:00,phone,account,high,0.25503172420025655,1,True
INT_001061,CUST_001144,2023-07-15 05:00:00,chat,account,medium,31.952285692343082,3,True
INT_001062,CUST_001801,2023-07-15 06:00:00,phone,technical,medium,13.059976019559304,4,False
INT_001063,CUST_001791,2023-07-15 07:00:00,chat,technical,medium,3.041305175382531,4,False
INT_001064,CUST_001279,2023-07-15 08:00:00,chat,account,high,8.19290500097025,5,True
INT_001065,CUST_001179,2023-07-15 09:00:00,email,onboarding,low,10.530263788490188,3,False
INT_001066,CUST_001358,2023-07-15 10:00:00,chat,billing,medium,5.657020567196149,2,True
INT_001067,CUST_000475,2023-07-15 11:00:00,email,onboarding,low,0.7275019280714337,2,True
INT_001068,CUST_001820,2023-07-15 12:00:00,email,onboarding,low,4.948753457253666,4,True
INT_001069,CUST_000635,2023-07-15 13:00:00,phone,technical,high,1.2510047871698813,3,False
INT_001070,CUST_000995,2023-07-15 14:00:00,chat,account,high,1.5798732557791981,1,True
INT_001071,CUST_001344,2023-07-15 15:00:00,email,technical,high,10.421229816021942,2,False
INT_001072,CUST_000883,2023-07-15 16:00:00,phone,onboarding,low,4.122890751391864,2,True
INT_001073,CUST_000889,2023-07-15 17:00:00,chat,billing,low,3.8447119408917017,5,False
INT_001074,CUST_000726,2023-07-15 18:00:00,email,account,medium,21.172943248842373,2,True
INT_001075,CUST_001443,2023-07-15 19:00:00,email,billing,high,5.775689481319679,5,False
INT_001076,CUST_000792,2023-07-15 20:00:00,chat,account,low,17.921993216275695,3,True
INT_001077,CUST_001893,2023-07-15 21:00:00,phone,billing,high,23.439790691656324,4,True
INT_001078,CUST_000698,2023-07-15 22:00:00,phone,billing,medium,28.09098853700899,4,False
INT_001079,CUST_000818,2023-07-15 23:00:00,chat,onboarding,medium,15.515060821996984,3,True
INT_001080,CUST_000379,2023-07-16 00:00:00,chat,technical,high,5.670327292360056,4,False
INT_001081,CUST_000080,2023-07-16 01:00:00,chat,onboarding,medium,1.7275269385083574,4,False
